"quarter_date","quarter_name","hb_code","hb_name","loc_code","loc_name","appt_type","count","rate"
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","DNA",333,9.71695360373505
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","DNA",287,9.00250941028858
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","DNA",255,8.02644003777148
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","DNA",294,8.56393824643169
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4310,NA
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4350,NA
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4282,NA
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4234,NA
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4179,NA
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4252,NA
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4276,NA
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4137,NA
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3921,NA
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3926,NA
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4170,NA
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",4122,NA
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3613,NA
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3514,NA
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3533,NA
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3583,NA
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3600,NA
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3094,NA
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",2901,NA
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",2922,NA
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","New",3139,NA
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5711,NA
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5694,NA
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5916,NA
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5899,NA
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5821,NA
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5781,NA
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",6729,NA
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5942,NA
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5947,NA
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",6124,NA
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5624,NA
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5984,NA
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5691,NA
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5538,NA
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5555,NA
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5518,NA
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5342,NA
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5112,NA
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5187,NA
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5159,NA
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","C206H","Vale of Leven General Hospital","Return",5091,NA
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",62792,NA
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",62345,NA
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",63956,NA
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",63109,NA
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",59493,NA
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",56786,NA
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",57977,NA
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",58437,NA
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",57272,NA
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",55018,NA
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",55210,NA
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",58625,NA
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",53786,NA
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",52186,NA
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",53991,NA
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",52782,NA
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",54180,NA
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",53469,NA
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",54258,NA
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",52895,NA
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","All Appointments",51004,NA
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2280,10.4104835395644
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2440,11.1247891305339
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2598,11.5358998268283
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2355,10.6851179673321
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2286,10.8372048923865
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2194,10.8823967065126
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2370,11.6794795978711
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2408,11.2892639474918
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2414,11.7366783352781
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2311,11.5822182128001
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2020,10.6326981787557
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2131,10.25406601867
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1748,10.0275355667738
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2173,11.8052914652035
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2089,10.985485906605
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",2080,11.1128920232943
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1838,9.63918607090413
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1773,9.36955028272473
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1738,9.29511177666061
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1564,8.84065343960206
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","DNA",1727,9.83317200933781
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",19621,NA
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",19493,NA
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",19923,NA
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",19685,NA
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",18808,NA
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",17967,NA
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",17922,NA
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",18922,NA
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",18154,NA
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",17642,NA
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16978,NA
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",18651,NA
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",15684,NA
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16234,NA
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16927,NA
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16637,NA
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",17230,NA
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",17150,NA
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16960,NA
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",16127,NA
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","New",15836,NA
"30/06/2014","Apr - Jun-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",43171,NA
"30/09/2014","Jul - Sep-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",42852,NA
"31/12/2014","Oct - Dec-14","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",44033,NA
"31/03/2015","Jan - Mar-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",43424,NA
"30/06/2015","Apr - Jun-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",40685,NA
"30/09/2015","Jul - Sep-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",38819,NA
"31/12/2015","Oct - Dec-15","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",40055,NA
"31/03/2016","Jan - Mar-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",39515,NA
"30/06/2016","Apr - Jun-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",39118,NA
"30/09/2016","Jul - Sep-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",37376,NA
"31/12/2016","Oct - Dec-16","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",38232,NA
"31/03/2017","Jan - Mar-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",39974,NA
"30/06/2017","Apr - Jun-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",38102,NA
"30/09/2017","Jul - Sep-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",35952,NA
"31/12/2017","Oct - Dec-17","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",37064,NA
"31/03/2018","Jan - Mar-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",36145,NA
"30/06/2018","Apr - Jun-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",36950,NA
"30/09/2018","Jul - Sep-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",36319,NA
"31/12/2018","Oct - Dec-18","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",37298,NA
"31/03/2019","Jan - Mar-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",36768,NA
"30/06/2019","Apr - Jun-19","S08000031","NHS Greater Glasgow & Clyde","G516H","West Glasgow","Return",35168,NA
"30/06/2014","Apr - Jun-14","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1567,NA
"30/09/2014","Jul - Sep-14","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1572,NA
"31/12/2014","Oct - Dec-14","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1669,NA
"31/03/2015","Jan - Mar-15","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1563,NA
"30/06/2015","Apr - Jun-15","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1665,NA
"30/09/2015","Jul - Sep-15","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1676,NA
"31/12/2015","Oct - Dec-15","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1479,NA
"31/03/2016","Jan - Mar-16","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1500,NA
"30/06/2016","Apr - Jun-16","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1412,NA
"30/09/2016","Jul - Sep-16","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1528,NA
"31/12/2016","Oct - Dec-16","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1577,NA
"31/03/2017","Jan - Mar-17","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1695,NA
"30/06/2017","Apr - Jun-17","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1328,NA
"30/09/2017","Jul - Sep-17","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1303,NA
"31/12/2017","Oct - Dec-17","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1474,NA
"31/03/2018","Jan - Mar-18","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1357,NA
"30/06/2018","Apr - Jun-18","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1261,NA
"30/09/2018","Jul - Sep-18","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1263,NA
"31/12/2018","Oct - Dec-18","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1461,NA
"31/03/2019","Jan - Mar-19","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1538,NA
"30/06/2019","Apr - Jun-19","S08000022","NHS Highland","H212H","Belford Hospital","All Appointments",1532,NA
"30/06/2014","Apr - Jun-14","S08000022","NHS Highland","H212H","Belford Hospital","DNA",54,8.32049306625578
"30/09/2014","Jul - Sep-14","S08000022","NHS Highland","H212H","Belford Hospital","DNA",65,9.77443609022556
"31/12/2014","Oct - Dec-14","S08000022","NHS Highland","H212H","Belford Hospital","DNA",67,8.7696335078534
"31/03/2015","Jan - Mar-15","S08000022","NHS Highland","H212H","Belford Hospital","DNA",43,6.78233438485804
"30/06/2015","Apr - Jun-15","S08000022","NHS Highland","H212H","Belford Hospital","DNA",40,5.45702592087312
"30/09/2015","Jul - Sep-15","S08000022","NHS Highland","H212H","Belford Hospital","DNA",45,6.00801068090788
"31/12/2015","Oct - Dec-15","S08000022","NHS Highland","H212H","Belford Hospital","DNA",37,6.80147058823529
"31/03/2016","Jan - Mar-16","S08000022","NHS Highland","H212H","Belford Hospital","DNA",37,6.54867256637168
"30/06/2016","Apr - Jun-16","S08000022","NHS Highland","H212H","Belford Hospital","DNA",33,6.97674418604651
